PrdAcctId,Years since opening the account,churn?,ActTotBalFcy,CityCd,PinCode,Age,years for cust,CusType,MaritalStatus,ProfCd,SexCode,MemberType,KYCYN
SB,5.0,0,121.0,MUM,400709,32.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,81.0,NMM,400709,32.0,5.0,1.0,1.0,1.0,M ,0.0,Y
SB,5.0,0,121.0,MUM,400709,48.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,56.35,MUM,400709,49.0,5.0,1.0,2.0,1.0,M ,1.0,Y
SB,5.0,0,121.0,NMM,400708,38.0,5.0,1.0,1.0,1.0,M ,0.0,Y
SB,5.0,0,121.0,MUM,400709,29.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,121.0,NMM,400709,32.0,5.0,1.0,1.0,1.0,M ,0.0,Y
SB,5.0,0,855.0,MUM,400709,36.0,5.0,1.0,2.0,2.0,F ,0.0,Y
SB,5.0,0,121.0,MUM,400709,26.0,5.0,1.0,1.0,0.0,F ,0.0,Y
SB,5.0,0,121.0,MUM,4007009,37.0,5.0,1.0,1.0,1.0,M ,0.0,Y
SB,5.0,0,1743.0,NMM,400709,25.0,5.0,1.0,2.0,2.0,F ,0.0,Y
SB,5.0,0,35.5,NMM,400709,34.0,5.0,1.0,2.0,1.0,F ,0.0,Y
SB,5.0,0,121.0,MUM,400709,37.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,92.5,NMM,400709,25.0,5.0,1.0,1.0,1.0,M ,0.0,Y
SB,5.0,0,121.0,MUM,400709,25.0,5.0,1.0,1.0,1.0,M ,0.0,Y
SB,5.0,0,14672.0,MUM,400088,54.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,10951.41,NMM,400709,50.0,5.0,1.0,2.0,1.0,M ,0.0,Y
SB,5.0,0,121.0,MUM,400709,26.0,5.0,1.0,1.0,1.0,M ,0.0,Y
SB,5.0,0,2328.5,NBO,400709,46.0,5.0,1.0,2.0,2.0,F ,0.0,Y
SB,5.0,0,121.0,MUM,400709,30.0,5.0,1.0,1.0,1.0,M ,0.0,Y
SB,5.0,0,121.0,NMM,400709,37.0,5.0,1.0,2.0,1.0,M ,0.0,Y
SB,5.0,0,678.0,NMM,400709,22.0,5.0,1.0,1.0,99.0,M ,0.0,Y
SB,1.0,0,6567.5,MUM,400709,20.0,5.0,1.0,1.0,99.0,F ,0.0,Y
SB,2.0,0,677.0,MUM,400709,23.0,5.0,1.0,1.0,99.0,F ,0.0,Y
SB,5.0,0,1222.0,NMM,400709,28.0,5.0,1.0,2.0,1.0,M ,0.0,Y
SB,5.0,0,373.0,NMM,400709,24.0,5.0,1.0,1.0,1.0,M ,0.0,Y
SB,5.0,0,682.21,NMM,400709,51.0,5.0,1.0,2.0,3.0,M ,0.0,Y
SB,5.0,0,16.64,NMM,400709,56.0,5.0,1.0,2.0,1.0,M ,2.0,Y
SB,5.0,0,7027.11,NMM,400709,31.0,5.0,1.0,1.0,1.0,M ,0.0,Y
SB,5.0,0,2483.18,NMM,400709,67.0,5.0,1.0,2.0,2.0,F ,0.0,Y
SB,5.0,0,3714.5,NMM,400709,32.0,5.0,1.0,2.0,2.0,F ,0.0,Y
SB,5.0,0,37348.5,MUM,400710,34.0,5.0,1.0,2.0,2.0,F ,0.0,Y
SB,5.0,0,547.0,MUM,400709,34.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,1031.75,MUM,400709,46.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,242011.1,MUM,400706,25.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,1927.5,MUM,400709,34.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,119.0,MUM,400709,35.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,2411.47,NMM,400709,55.0,5.0,1.0,2.0,0.0,M ,1.0,Y
SB,5.0,0,1790.69,MUM,400070,28.0,5.0,1.0,1.0,1.0,M ,1.0,Y
SB,5.0,0,1845.0,NMM,400708,58.0,5.0,1.0,2.0,1.0,M ,0.0,Y
SB,5.0,0,0.0,NMM,400709,31.0,5.0,1.0,2.0,2.0,F ,0.0,Y
SB,5.0,0,317.91,NMM,400708,37.0,5.0,1.0,2.0,1.0,M ,1.0,Y
SB,5.0,0,1768.4,NMM,400709,40.0,5.0,1.0,2.0,1.0,M ,1.0,Y
SB,5.0,0,0.0,NMM,400709,29.0,5.0,1.0,2.0,2.0,M ,0.0,Y
SB,5.0,0,1227.25,NMM,400709,35.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,3826.27,MUM,400709,33.0,5.0,13.0,1.0,0.0,M ,1.0,Y
SB,5.0,0,9079.99,MUM,400709,45.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,3585.84,MUM,400709,57.0,5.0,1.0,1.0,0.0,M ,1.0,Y
SB,5.0,0,1211.91,NMM,400709,31.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,0.0,NMM,400709,52.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,610.0,NMM,400709,31.0,5.0,1.0,2.0,1.0,M ,0.0,Y
SB,5.0,0,0.0,1900-01-04 00:00:00,410206,40.0,5.0,1.0,2.0,1.0,M ,0.0,Y
SB,5.0,0,4502.13,NMM,421501,38.0,5.0,1.0,2.0,1.0,M ,1.0,Y
SB,5.0,0,23092.56,NMM,400706,29.0,5.0,1.0,2.0,2.0,F ,1.0,Y
SB,5.0,0,2509.82,NMM,400709,55.0,5.0,1.0,2.0,1.0,M ,1.0,Y
SB,5.0,0,620.0,NBO,410221,29.0,5.0,1.0,2.0,1.0,F ,0.0,Y
SB,5.0,0,1804.5,NMM,400709,34.0,5.0,1.0,1.0,1.0,M ,0.0,Y
SB,5.0,0,610.0,NMM,400709,53.0,5.0,1.0,2.0,2.0,F ,0.0,Y
SB,5.0,0,334.86,NMM,400706,42.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,13974.33,MUM,400709,52.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,2580.64,NMM,400709,49.0,5.0,1.0,2.0,2.0,F ,1.0,Y
SB,5.0,0,4201.99,NMM,400709,58.0,5.0,1.0,2.0,1.0,M ,1.0,Y
SB,5.0,0,1262.52,MUM,400709,39.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,610.0,MUM,400709,67.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,165.4,NMM,400709,55.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,4053.42,MUM,400709,32.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,8307.08,MUM,400709,56.0,5.0,1.0,2.0,0.0,M ,1.0,Y
SB,5.0,0,25387.09,MUM,400709,37.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,1306.4,MUM,400709,69.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,1772.5,MUM,400709,58.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,74.75,NMM,400709,39.0,5.0,1.0,2.0,2.0,F ,0.0,Y
SB,5.0,0,6061.56,NMM,400709,56.0,5.0,1.0,2.0,99.0,M ,1.0,Y
SB,5.0,0,4027.37,MUM,400043,43.0,5.0,1.0,2.0,1.0,M ,0.0,Y
SB,5.0,0,997.15,MUM,400709,33.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,1962.59,MUM,400709,44.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,4802.75,MUM,400709,64.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,12299.04,MUM,400709,39.0,5.0,1.0,1.0,0.0,F ,0.0,Y
SB,5.0,0,17034.61,MUM,400709,47.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,1053.53,MUM,400709,39.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,1523.24,MUM,400709,45.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,2451.34,MUM,400709,56.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,1895.59,MUM,400709,57.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,895.65,MUM,400709,60.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,19.12,MUM,400071,43.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,488.52,MUM,400709,34.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,0.01,NBO,400709,48.0,5.0,1.0,2.0,0.0,F ,1.0,Y
SB,5.0,0,1020.0,MUM,400709,28.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,1093.0,MUM,400709,49.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,0.0,0,6976.81,MUM,400709,19.0,5.0,1.0,1.0,18.0,M ,0.0,Y
SB,5.0,0,926.26,MUM,400709,36.0,5.0,1.0,2.0,0.0,F ,1.0,Y
SB,5.0,0,1789.38,MUM,400709,47.0,5.0,1.0,2.0,0.0,M ,1.0,Y
SB,5.0,0,53293.0,MUM,400709,37.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,0.13,MUM,400089,46.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,228.68,MUM,400709,36.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,3330.5,MUM,400709,25.0,5.0,1.0,1.0,0.0,F ,0.0,Y
SB,5.0,0,4819.5,MUM,400709,24.0,5.0,1.0,1.0,0.0,F ,0.0,Y
SB,5.0,0,1088.0,MUM,400709,30.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,1403.8,MUM,400709,58.0,5.0,1.0,1.0,0.0,M ,1.0,Y
SB,5.0,0,0.0,MUM,400709,77.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,926.28,NBO,400709,57.0,5.0,1.0,2.0,0.0,M ,1.0,Y
SB,5.0,0,473.29,MUM,400709,51.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,0.0,MUM,400709,34.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,4557.5,MUM,400709,44.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,0.0,NBO,400709,42.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,837.75,MUM,400709,47.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,307.84,NMM,400709,54.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,16442.35,NMM,400701,40.0,5.0,1.0,2.0,0.0,F ,1.0,Y
SB,5.0,0,736.5,MUM,400709,52.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,13467.6,MUM,400709,36.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,4168.5,NMM,400709,56.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,1121.53,NMM,400709,25.0,5.0,1.0,1.0,0.0,M ,1.0,Y
SB,5.0,0,2808.54,MUM,400709,29.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,4254.3,NMM,400709,40.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,8936.5,MUM,400709,34.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,3991.0,NMM,400709,38.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,0.0,MUM,400709,40.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,120.0,NMM,400709,59.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,0.0,MUM,400709,25.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,708.0,IND,400709,51.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,120.0,NMM,400709,47.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,120.0,NMM,400701,38.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,2.0,0,0.0,NMM,400709,22.0,5.0,1.0,1.0,0.0,F ,0.0,Y
SB,5.0,0,1739.02,NMM,400609,43.0,5.0,1.0,2.0,2.0,F ,0.0,Y
SB,5.0,0,64322.55,NMM,400703,62.0,5.0,1.0,2.0,1.0,M ,0.0,Y
SB,5.0,0,121.0,NMM,400709,63.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,120.0,NMM,400709,31.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,120.0,NMM,400709,36.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,1100.84,MUM,400709,60.0,5.0,1.0,2.0,0.0,M ,1.0,Y
SB,5.0,0,0.0,MUM,400709,62.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,1418.0,MUM,400709,51.0,5.0,1.0,2.0,0.0,F ,1.0,Y
SB,3.0,0,0.0,MUM,400709,34.0,5.0,1.0,2.0,3.0,M ,0.0,Y
SB,5.0,0,1906.58,MUM,400709,57.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,429.0,MUM,400709,27.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,1357.74,MUM,400709,46.0,5.0,1.0,2.0,0.0,M ,1.0,Y
SB,5.0,0,902.0,MUM,400709,33.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,120.0,MUM,400709,39.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,716.0,MUM,400709,42.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,120.0,NMM,400709,49.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,234.0,MUM,400709,23.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,120.0,NMM,400709,39.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,208347.08,NBO,400709,49.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,606.0,MUM,400709,42.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,1123.29,MUM,400709,37.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,3645.77,MUM,400709,41.0,5.0,1.0,2.0,0.0,F ,1.0,Y
SB,5.0,0,0.0,MUM,400074,32.0,5.0,1.0,1.0,0.0,F ,0.0,Y
SB,5.0,0,0.0,MUM,400709,16.0,5.0,9.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,606.0,MUM,400709,51.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,1496.5,NBO,400701,36.0,5.0,1.0,2.0,0.0,F ,1.0,Y
SB,5.0,0,1495.75,NBO,400709,32.0,5.0,1.0,1.0,0.0,M ,1.0,Y
SB,5.0,0,629.0,MUM,400709,52.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,1006.75,MUM,400709,24.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,1677.45,MUM,400709,36.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,578.47,MUM,400709,35.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,212.33,MUM,400709,44.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,1267.72,MUM,400709,43.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,1137.57,MUM,400088,38.0,5.0,1.0,2.0,0.0,M ,1.0,Y
SB,5.0,0,0.0,NBO,400709,27.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,7387.42,MUM,400709,58.0,5.0,1.0,2.0,0.0,M ,1.0,Y
SB,5.0,0,4030.06,MUM,400709,34.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,2084.75,MUM,400709,61.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,815.64,MUM,400709,34.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,1000.87,NMM,400709,25.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,160.08,MUM,400088,32.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,208.18,MUM,400709,57.0,5.0,1.0,2.0,0.0,M ,1.0,Y
SB,5.0,0,1923.61,MUM,400703,48.0,5.0,1.0,2.0,0.0,M ,1.0,Y
SB,5.0,0,2802.5,MUM,400703,28.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,100808.2,MUM,400709,46.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,0.0,MUM,400709,59.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,14.78,NBO,400706,33.0,5.0,1.0,2.0,0.0,M ,1.0,Y
SB,5.0,0,0.0,MUM,400709,60.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,102756.55,MUM,400709,35.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,0.0,MUM,400705,43.0,5.0,1.0,1.0,0.0,M ,1.0,Y
SB,5.0,0,43.0,MUM,400709,31.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,1106.9,MUM,400709,35.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,982.14,NMM,400709,39.0,5.0,1.0,2.0,2.0,F ,0.0,Y
SB,5.0,0,120.0,NBO,400709,26.0,5.0,1.0,1.0,1.0,M ,0.0,Y
SB,5.0,0,120.0,NBO,400709,24.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,6124.1,MUM,400709,32.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,11945.0,NMM,400709,52.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,63359.25,NMM,400709,52.0,5.0,1.0,2.0,1.0,F ,0.0,Y
SB,5.0,0,1878.0,MUM,400709,53.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,0.0,MUM,400709,38.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,603.0,MUM,400703,33.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,2968.81,NMM,400709,65.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,16769.58,NMM,400709,34.0,5.0,1.0,1.0,0.0,M ,1.0,Y
SB,5.0,0,0.0,MUM,400701,24.0,5.0,1.0,1.0,0.0,F ,0.0,Y
SB,5.0,0,1132.5,MUM,400709,48.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,4247.54,NMM,400705,120.0,5.0,10.0,2.0,0.0,M ,1.0,Y
SB,5.0,0,213.14,NMM,410210,31.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,4676.37,NMM,400709,37.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,1058.88,NMM,400709,43.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,5082.89,NMM,400709,28.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,157615.71,NMM,400709,58.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,77.89,NMM,400705,60.0,5.0,1.0,2.0,0.0,M ,1.0,Y
SB,5.0,0,1857.5,NMM,400709,27.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,140.0,MUM,400705,49.0,5.0,1.0,2.0,0.0,M ,1.0,Y
SB,5.0,0,830.68,MUM,400709,52.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,3198.35,MUM,400709,45.0,5.0,1.0,2.0,0.0,M ,1.0,Y
SB,5.0,0,220.26,MUM,400703,68.0,5.0,10.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,39143.68,NBO,400709,58.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,0.0,MUM,400708,46.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,0.0,MUM,400709,55.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,120.1,MUM,400701,37.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,1203.0,MUM,400088,43.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,2235.5,MUM,400709,37.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,50927.72,MUM,400703,59.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,1186.0,MUM,421302,45.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,81.75,MUM,400709,36.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,1129.5,MUM,400709,23.0,5.0,1.0,1.0,0.0,F ,0.0,Y
SB,5.0,0,644.49,NMM,400710,37.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,499.5,NMM,400706,45.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,81964.5,MUM,400709,43.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,869.5,MUM,400,38.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,1172.84,MUM,400709,36.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,18400.0,MUM,400709,41.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,1105.88,MUM,400703,27.0,5.0,1.0,1.0,1.0,F ,0.0,Y
SB,5.0,0,0.0,NMM,400706,69.0,5.0,10.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,110.77,MUM,400705,31.0,5.0,1.0,1.0,0.0,M ,2.0,Y
SB,5.0,0,791.52,MUM,400709,27.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,744.9,MUM,400709,23.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,10023.82,MUM,400709,52.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,1002.9,MUM,400709,47.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,886.5,NMM,410210,38.0,5.0,1.0,2.0,0.0,M ,1.0,Y
SB,5.0,0,139178.54,NMM,400706,58.0,5.0,1.0,2.0,0.0,M ,1.0,Y
SB,5.0,0,5971.98,MUM,400709,31.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,5798.59,MUM,400709,44.0,5.0,1.0,2.0,0.0,M ,1.0,Y
SB,5.0,0,11115.88,NMM,400709,55.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,759.42,NMM,400709,24.0,5.0,1.0,1.0,0.0,F ,1.0,Y
SB,5.0,0,165.0,MUM,400709,31.0,5.0,1.0,2.0,1.0,M ,0.0,Y
SB,5.0,0,22162.09,MUM,400709,35.0,5.0,1.0,2.0,0.0,M ,1.0,Y
SB,5.0,0,975.3,MUM,400709,67.0,5.0,1.0,2.0,0.0,M ,2.0,Y
SB,5.0,0,118.0,MUM,400709,36.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,1183.5,MUM,400709,33.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,118.0,MUM,400709,120.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,4.0,0,198.25,MUM,400709,47.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,4.0,0,118.0,MUM,400709,54.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,118.0,MUM,400701,30.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,118.0,MUM,400709,33.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,1186.0,MUM,400709,29.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,416.0,MUM,400709,41.0,5.0,1.0,2.0,0.0,F ,0.0,Y
SB,5.0,0,2319.52,MUM,400709,25.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,118.0,MUM,400709,33.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,667.3,MUM,400709,29.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,809.0,MUM,400088,29.0,5.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,411.4,MUM,400709,40.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,536.5,MUM,400709,55.0,5.0,1.0,2.0,0.0,M ,1.0,Y
SB,5.0,0,118.0,MUM,400709,30.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,4.0,0,21758.65,MUM,400709,33.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,0.01,MUM,400708,33.0,5.0,1.0,2.0,0.0,M ,0.0,Y
SB,5.0,0,118.0,MUM,400709,19.0,5.0,9.0,1.0,0.0,M ,0.0,Y
SB,4.0,0,55718.23,NMM,400701,31.0,4.0,1.0,2.0,0.0,M ,0.0,Y
SB,4.0,0,118.0,MUM,400709,38.0,4.0,1.0,2.0,0.0,F ,0.0,Y
SB,4.0,0,1113.96,MUM,400709,66.0,4.0,10.0,2.0,0.0,M ,0.0,Y
SB,4.0,0,1028.75,MUM,400709,29.0,4.0,1.0,2.0,0.0,M ,0.0,Y
SB,4.0,0,55064.5,MUM,400709,120.0,4.0,1.0,2.0,0.0,F ,0.0,Y
SB,4.0,0,600.5,MUM,400709,25.0,4.0,1.0,1.0,0.0,M ,0.0,Y
SB,4.0,0,976.9,MUM,400703,34.0,4.0,1.0,2.0,0.0,M ,1.0,Y
SB,4.0,0,0.0,MUM,400709,50.0,4.0,1.0,2.0,0.0,M ,0.0,Y
SB,4.0,0,3247.5,NBO,400709,53.0,4.0,1.0,2.0,0.0,M ,0.0,Y
SB,3.0,0,3058.93,NBO,400709,53.0,4.0,1.0,2.0,0.0,M ,0.0,Y
SB,4.0,0,10512.66,MUM,400709,54.0,4.0,1.0,2.0,0.0,M ,0.0,Y
SB,4.0,0,0.0,MUM,400709,59.0,4.0,1.0,2.0,0.0,M ,0.0,Y
SB,4.0,0,2532.0,MUM,400709,59.0,4.0,1.0,2.0,0.0,M ,0.0,Y
SB,4.0,0,0.0,MUM,400709,25.0,4.0,1.0,1.0,0.0,F ,0.0,Y
SB,4.0,0,217.16,MUM,400709,37.0,4.0,1.0,1.0,0.0,M ,0.0,Y
SB,4.0,0,118.0,MUM,400709,29.0,4.0,1.0,1.0,0.0,M ,0.0,Y
SB,4.0,0,189.0,MUM,400709,51.0,4.0,1.0,2.0,0.0,M ,0.0,Y
SB,4.0,0,21631.69,MUM,400709,33.0,4.0,1.0,2.0,0.0,F ,0.0,Y
SB,4.0,0,2011.5,NBO,700709,27.0,4.0,1.0,1.0,0.0,M ,0.0,Y
SB,4.0,0,179461.69,NMM,400709,65.0,1.0,10.0,2.0,0.0,M ,0.0,Y
SB,4.0,0,197.91,NBO,400709,26.0,4.0,1.0,1.0,0.0,F ,0.0,Y
SB,4.0,0,1133.43,NBO,400709,36.0,4.0,1.0,2.0,2.0,F ,0.0,Y
SB,4.0,0,2795.96,NMM,400709,23.0,4.0,1.0,1.0,1.0,M ,0.0,Y
SB,4.0,0,52588.01,NBO,400709,63.0,4.0,10.0,2.0,0.0,F ,0.0,Y
SB,4.0,0,1011.49,1900-01-04 00:00:00,410206,40.0,4.0,1.0,2.0,0.0,M ,1.0,Y
